IC_GROUP0;IC_GROUP1;IC_GROUP2;IE_XML_ID;IE_NAME;IE_CODE;IP_PROP57;IP_PROP49;IP_PROP56;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IE_PREVIEW_PICTURE;IE_DETAIL_PICTURE
BoneTrust;имплантаты;;20517;200-040065 Hex Plus;200-040065-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/82.jpg;/upload/photo/82.jpg
BoneTrust;имплантаты;;20516;200-034130 Hex Plus;200-034130-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/81_69_92.jpg;/upload/photo/81_69_92.jpg
BoneTrust;имплантаты;;20515;200-034115 Hex Plus;200-034115-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/81_97_730.jpg;/upload/photo/81_97_730.jpg
BoneTrust;имплантаты;;20514;200-034100 Hex Plus;200-034100-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/81_54_744.jpg;/upload/photo/81_54_744.jpg
BoneTrust;имплантаты;;20513;200-034080 Hex Plus;200-034080-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/81_68_911.jpg;/upload/photo/81_68_911.jpg
BoneTrust;имплантаты;;20512;200-034065 Hex Plus;200-034065-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/81.jpg;/upload/photo/81.jpg
BoneTrust;имплантаты;;20511;200-030130 Hex Plus;200-030130-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/80_32_478.jpg;/upload/photo/80_32_478.jpg
BoneTrust;имплантаты;;20510;200-030115 Hex Plus;200-030115-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/80.jpg;/upload/photo/80.jpg
BoneTrust;имплантаты;;20509;200-040130 Hex Plus;200-040130-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/82_91_991.jpg;/upload/photo/82_91_991.jpg
BoneTrust;имплантаты;;20508;100-050120 Sinus;100-050120-sinus;Имплантология;BONETRUST;Германия;Имплантат ;;/upload/photo/kartinka_1.png;/upload/photo/kartinka_1.png
BoneTrust;имплантаты;;20507;100-040120 Sinus;100-040120-sinus;Имплантология;BONETRUST;Германия;Имплантат ;;/upload/photo/kartinka_1_2105944553.jpg;/upload/photo/kartinka_1_2105944553.jpg
BoneTrust;ортопедия;;26336;165-344057 Cone Plus;165-344057-cone-plus;Имплантология;BONETRUST;Германия;Винт фиксирующий;;/upload/photo/39_95_864.jpg;/upload/photo/39_95_864.jpg
BoneTrust;планшет и инструменты;;20792;190-300410 Поднос;190-300410-podnos;Имплантология;BONETRUST;Германия;Поднос хирургический без оборудования ;;/upload/photo/rmt7978915911952322488.jpg;/upload/photo/rmt7978915911952322488.jpg
BoneTrust;планшет и инструменты;;20790;190-101201;190-101201;Имплантология;BONETRUST;Германия;Отвертка шестиугольная средняя для  установки абатмента в имплант;;/upload/photo/rmt1546547001776027595.jpg;/upload/photo/rmt1546547001776027595.jpg
BoneTrust;планшет и инструменты;;20789;190-101202;190-101202;Имплантология;BONETRUST;Германия;Отвертка шестиугольная короткая для установки абатмента в имплант;;/upload/photo/rmt470433805188994032.jpg;/upload/photo/rmt470433805188994032.jpg
BoneTrust;планшет и инструменты;;20787;190-303040;190-303040;Имплантология;BONETRUST;Германия;Отвертка Easy Screw разработки д-ра Дж. Байера, Ландсберг.;Применение: для установки имплантов и крепежных винтов в передней части ротовой полости.;/upload/photo/79.jpg;/upload/photo/79.jpg
BoneTrust;планшет и инструменты;;20784;190-300335 Набор;190-300335-nabor;Имплантология;BONETRUST;Германия;Набор инструментов для протезирования на лотке.;Состав набора: Лоток: 1 шт. Динамометрический ключ: 1 шт. Шестиугольная отвертка длинная: 1 шт. Отвертка шестиугольная короткая: 1 шт.;/upload/photo/78_48_175.jpg;/upload/photo/78_48_175.jpg
BoneTrust;планшет и инструменты;;20783;190-300334 Набор;190-300334-nabor;Имплантология;BONETRUST;Германия;Набор инструментов для протезирования на лотке;Состав набора: Лоток: 1 шт. Динамометрический ключ: 1 шт. Шестиугольная отвертка длинная: 1 шт. Отвертка шестиугольная короткая: 1 шт.;/upload/photo/78.jpg;/upload/photo/78.jpg
BoneTrust;планшет и инструменты;;20782;190-300310 Набор;190-300310-nabor;Имплантология;BONETRUST;Германия;Набор инструментов для имплантологии ;Состав набора: Имплантоввод машинный 3,0 мм: 2 шт. Машинный: 2 шт. Bonetrust: 2 шт. Для короткого ключа: 2 шт. Для среднего ключа: 2 шт. Для длинного ключа: 2 шт. Машинная шестигранная короткая отвертка: 2 шт. Длинная: 2 шт. Ручная короткая отвертка: 2 шт. Средняя отвертка: 2 шт. Длинная отвертка: 2 шт. Динамометрический ключ: 2 шт. Глубиномер: 2 шт. Хирургический планшет: 2 шт. (белый и черный). Щетки для чистки динамометрического ключа: 2 шт. Пленка для планирования позиции на рентгеновском снимке:2 шт. Комплект шариков для проведения рентгенографии (по 2 шт): 2 шт.;/upload/photo/rmt19701226641896885446.jpg;/upload/photo/rmt19701226641896885446.jpg
BoneTrust;планшет и инструменты;;20781;190-300300 Набор;190-300300-nabor;Имплантология;BONETRUST;Германия;Набор инструментов для имплантологии;Состав набора: Имплантоввод машинный 3,0 мм.: 2 шт. Машинный: 2 шт. Bonetrust: 2 шт.  Для короткого ключа: 2 шт. Для среднего ключа: 2 шт. Для длинного ключа: 2 шт. Машинная шестигранная короткая отвертка: 2 шт. Длинная отвертка: 2 шт. Ручная короткая отвертка: 2 шт. Средняя отвертка: 2 шт. Длинная отвертка: 2 шт. Динамометрический ключ: 2 шт. Глубиномер: 2 шт. Хирургический планшет: 2 шт. (белый и черный). Щетки для чистки динамометрического ключа: 2 шт. Пленка для планирования позиции на рентгеновском снимке: 2 шт. Комплект шариков для проведения рентгенографии (по 2 шт.): 2 шт.;/upload/photo/77_converted.jpg;/upload/photo/77_converted.jpg
BoneTrust;планшет и инструменты;;20780;190-300191 Набор;190-300191-nabor;Имплантология;BONETRUST;Германия;Набор демонстрационный ;Планшет для ограничителей глубины сверления, неукомплектованный;/upload/photo/rmt6213571321869874944.jpg;/upload/photo/rmt6213571321869874944.jpg
BoneTrust;планшет и инструменты;;20773;190-303050 Ключ;190-303050-kluch;Имплантология;BONETRUST;Германия;Ключ динамометрический для установки имплантов ;;/upload/photo/rmt514420322185337259.jpg;/upload/photo/rmt514420322185337259.jpg
BoneTrust;планшет и инструменты;;20772;190-101220;190-101220;Имплантология;BONETRUST;Германия;Инструмент для завинчивания Direct для 0°-го абатмента;;/upload/photo/rmt2288927051727451261.jpg;/upload/photo/rmt2288927051727451261.jpg
BoneTrust;планшет и инструменты;;20767;190-301700 Глубиномер;190-301700-glubinometr;Имплантология;BONETRUST;Германия;Инструмент для контроля над глубиной сверления под имплант;;/upload/photo/prothetiktray_instrumente_460x3803_42_524.jpg;/upload/photo/prothetiktray_instrumente_460x3803_42_524.jpg
BoneTrust;сверла;;20798;191-001200;191-001200;Имплантология;BONETRUST;Германия;Сверло маркировочное 1,2 мм;;/upload/photo/rmt45700525875079114.jpg;/upload/photo/rmt45700525875079114.jpg
BoneTrust;сверла;;20797;191-004250;191-004250;Имплантология;BONETRUST;Германия;Сверло 4,25 мм. для предварительного сверления;;/upload/photo/rmt1394278148445220273.jpg;/upload/photo/rmt1394278148445220273.jpg
BoneTrust;сверла;;20796;191-003250;191-003250;Имплантология;BONETRUST;Германия;Сверло 3,25 мм. для предварительного сверления;;/upload/photo/rmt6110408851867222034.jpg;/upload/photo/rmt6110408851867222034.jpg
BoneTrust;сверла;;20795;191-003100;191-003100;Имплантология;BONETRUST;Германия;Сверло 3,1 мм. для предварительного сверления;;/upload/photo/rmt2972549331530136313.jpg;/upload/photo/rmt2972549331530136313.jpg
BoneTrust;сверла;;20794;191-002800;191-002800;Имплантология;BONETRUST;Германия;Сверло 2,8 мм. для предварительного сверления;;/upload/photo/rmt21144595202119226505.jpg;/upload/photo/rmt21144595202119226505.jpg
BoneTrust;сверла;;20793;191-002000;191-002000;Имплантология;BONETRUST;Германия;Сверло 2 мм. для предварительного сверления;;/upload/photo/rmt2598372381724242451.jpg;/upload/photo/rmt2598372381724242451.jpg
BoneTrust;сверла;;20785;191-500500 Набор;191-500500-nabor;Имплантология;BONETRUST;Германия;Сверлильный стоп, набор из 15 частей;Состав набора: Сверло для предварительного сверления: 5 шт. Расширяющее сверло: 5 шт. Десневое сверло.;/upload/photo/rmt2017148008226803423.jpg;/upload/photo/rmt2017148008226803423.jpg
BoneTrust;трансферы;;28354;280-153400 CONE PLUS;280-153400-cone-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер для закрытой ложки с винтом и колпачком, длинный, ;;/upload/photo/138.jpg;/upload/photo/138.jpg
BoneTrust;трансферы;;28308;180-255000 HEX PLUS;180-255000-hex-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер для открытой ложки с фиксирующим винтом, длинный, ;;/upload/photo/72_83_233.jpg;/upload/photo/72_83_233.jpg
BoneTrust;трансферы;;28307;180-254000 HEX PLUS;180-254000-hex-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер для открытой ложки с фиксирующим винтом, длинный,  ;;/upload/photo/72_87_292.jpg;/upload/photo/72_87_292.jpg
BoneTrust;трансферы;;28306;180-155000 HEX PLUS;180-155000-hex-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер для закрытой ложки с винтом и колпачком, длинный ;;/upload/photo/68_15_660.jpg;/upload/photo/68_15_660.jpg
BoneTrust;трансферы;;28305;180-154000 HEX PLUS;180-154000-hex-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер для закрытой ложки с винтом и колпачком, длинный, ;;/upload/photo/68_52_387.jpg;/upload/photo/68_52_387.jpg
BoneTrust;трансферы;;28304;180-153400 HEX PLUS;180-153400-hex-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер для закрытой ложки с винтом и колпачком, длинный, ;;/upload/photo/68.jpg;/upload/photo/68.jpg
BoneTrust;трансферы;;20672;180-253400 Hex Plus;180-253400-hex-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер операционный ;Для метода открытой ложки;/upload/photo/72_39_264.jpg;/upload/photo/72_39_264.jpg
BoneTrust;трансферы;;20671;180-253000 Hex Plus;180-253000-hex-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер операционный ;Слепочный трансфер для метода открытой ложки.;/upload/photo/72.jpg;/upload/photo/72.jpg
BoneTrust;трансферы;;20670;180-205000 Hex Plus;180-205000-hex-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер операционный ;Слепочный трансфер для метода открытой ложки.;/upload/photo/71_29_557.jpg;/upload/photo/71_29_557.jpg
BoneTrust;трансферы;;20669;180-204000 Hex Plus;180-204000-hex-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер операционный ;Слепочный трансфер для метода открытой ложки.;/upload/photo/71_14_763.jpg;/upload/photo/71_14_763.jpg
BoneTrust;трансферы;;20668;180-203400 Hex Plus;180-203400-hex-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер операционный ;;/upload/photo/71_34_26.jpg;/upload/photo/71_34_26.jpg
BoneTrust;трансферы;;20667;180-203000 Hex Plus;180-203000-hex-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер операционный ;Слепочный трансфер для метода открытой ложки.;/upload/photo/71.jpg;/upload/photo/71.jpg
BoneTrust;трансферы;;20666;180-105000 Hex Plus;180-105000-hex-plus;Имплантология;BONETRUST;Германия;По технологии „Pепозиционирование“ ;Слепочный трансфер по технологии „репозиционирование“.;/upload/photo/67_66_512.jpg;/upload/photo/67_66_512.jpg
BoneTrust;трансферы;;20665;180-104000 Hex Plus;180-104000-hex-plus;Имплантология;BONETRUST;Германия;По технологии „Pепозиционирование“ ;Слепочный трансфер по технологии „репозиционирование“.;/upload/photo/67_60_317.jpg;/upload/photo/67_60_317.jpg
BoneTrust;трансферы;;20664;180-103400 Hex Plus;180-103400-hex-plus;Имплантология;BONETRUST;Германия;По технологии „Pепозиционирование“ ;Слепочный трансфер по технологии „репозиционирование“.;/upload/photo/67_84_355.jpg;/upload/photo/67_84_355.jpg
BoneTrust;трансферы;;20663;180-103000 Hex Plus;180-103000-hex-plus;Имплантология;BONETRUST;Германия;По технологии „Pепозиционирование“ ;Слепочный трансфер по технологии „репозиционирование“.;/upload/photo/67.jpg;/upload/photo/67.jpg
BoneTrust;трансферы;;20662;180-101550 Hex Plus;180-101550-hex-plus;Имплантология;BONETRUST;Германия;Слепочный колпачок ;Слепочный трансфер по технологии „репозиционирование“.;/upload/photo/66_75_445.png;/upload/photo/66_75_445.png
BoneTrust;трансферы;;20661;180-101540 Hex Plus;180-101540-hex-plus;Имплантология;BONETRUST;Германия;Слепочный колпачок ;Слепочный трансфер по технологии „репозиционирование“.;/upload/photo/66_20_6.png;/upload/photo/66_20_6.png
BoneTrust;трансферы;;20660;180-101534 Hex Plus;180-101534-hex-plus;Имплантология;BONETRUST;Германия;Слепочный колпачок ;Слепочный трансфер по технологии „репозиционирование“.;/upload/photo/66_74_833.png;/upload/photo/66_74_833.png
BoneTrust;трансферы;;20659;180-101530 Hex Plus;180-101530-hex-plus;Имплантология;BONETRUST;Германия;Слепочный колпачок ;Слепочный трансфер по технологии „репозиционирование“.;/upload/photo/66.png;/upload/photo/66.png
BoneTrust;трансферы;;20656;185-030000 Hex Plus;185-030000-hex-plus;Имплантология;BONETRUST;Германия;Аналог имплантата титановый лабораторный, ;Диаметр: 3,0 мм. Является опорной площадкой при изготовлении зубного протеза. ;/upload/photo/73.jpg;/upload/photo/73.jpg
BoneTrust;трансферы;;20655;185-050000 Hex Plus;185-050000-hex-plus;Имплантология;BONETRUST;Германия;Аналог имплантата титановый лабораторный, ;Диаметр: 5,0 мм. Является опорной площадкой при изготовлении зубного протеза.;/upload/photo/75.jpg;/upload/photo/75.jpg
BoneTrust;трансферы;;20654;185-040000 Hex Plus;185-040000-hex-plus;Имплантология;BONETRUST;Германия;Аналог имплантата титановый лабораторный, ;Диаметр: 4,0 мм. Является опорной площадкой при изготовлении зубного протеза.;/upload/photo/76.jpg;/upload/photo/76.jpg
BoneTrust;трансферы;;20653;185-034000 Hex Plus;185-034000-hex-plus;Имплантология;BONETRUST;Германия;Аналог имплантата титановый лабораторный, ;Диаметр: 3,4 мм. Является опорной площадкой при изготовлении зубного протеза.;/upload/photo/74.jpg;/upload/photo/74.jpg
BoneTrust;трансферы;;20652;180-252250 Hex Plus;180-252250-hex-plus;Имплантология;BONETRUST;Германия;Длинный фиксирующий винт операционный, 27.5 мм;;/upload/photo/70.jpg;/upload/photo/70.jpg
BoneTrust;трансферы;;20651;180-201750 Hex Plus;180-201750-hex-plus;Имплантология;BONETRUST;Германия;Короткий фиксирующий винт операционный, 18.5 мм;;/upload/photo/69.jpg;/upload/photo/69.jpg
BoneTrust;трансферы;;20567;285-050000 Cone Plus;285-050000-cone-plus;Имплантология;BONETRUST;Германия;Лабораторный аналог имплантата, ;;/upload/photo/76_59_745.jpg;/upload/photo/76_59_745.jpg
BoneTrust;трансферы;;20566;285-040000 Cone Plus;285-040000-cone-plus;Имплантология;BONETRUST;Германия;Лабораторный аналог имплантата, ;;/upload/photo/75_20_540.jpg;/upload/photo/75_20_540.jpg
BoneTrust;трансферы;;20565;285-034000 Cone Plus;285-034000-cone-plus;Имплантология;BONETRUST;Германия;Лабораторный аналог имплантата, ;;/upload/photo/74_44_565.jpg;/upload/photo/74_44_565.jpg
BoneTrust;трансферы;;20564;285-030000 Cone Plus;285-030000-cone-plus;Имплантология;BONETRUST;Германия;Лабораторный аналог имплантата, ;;/upload/photo/73_60_655.jpg;/upload/photo/73_60_655.jpg
BoneTrust;трансферы;;20554;280-253400 Cone Plus;280-253400-cone-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер операционный. ;;/upload/photo/72_99_551.jpg;/upload/photo/72_99_551.jpg
BoneTrust;трансферы;;20553;280-253000 Cone Plus;280-253000-cone-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер по технологии „Pепозиционирование“. ;;/upload/photo/72_26_345.jpg;/upload/photo/72_26_345.jpg
BoneTrust;трансферы;;20552;280-205000 Cone Plus;280-205000-cone-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер операционный. ;;/upload/photo/139_83_327.png;/upload/photo/139_83_327.png
BoneTrust;трансферы;;20551;280-204000 Cone Plus;280-204000-cone-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер операционный. ;;/upload/photo/139_56_200.png;/upload/photo/139_56_200.png
BoneTrust;трансферы;;20550;280-203400 Cone Plus;280-203400-cone-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер операционный. ;;/upload/photo/139_99_16.png;/upload/photo/139_99_16.png
BoneTrust;трансферы;;20549;280-203000 Cone Plus;280-203000-cone-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер операционный cone+ ;;/upload/photo/139.png;/upload/photo/139.png
BoneTrust;трансферы;;20548;280-105000 Cone Plus;280-105000-cone-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер по технологии „Pепозиционирование“. ;;/upload/photo/67_80_414.jpg;/upload/photo/67_80_414.jpg
BoneTrust;трансферы;;20547;280-104000 Cone Plus;280-104000-cone-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер по технологии „Pепозиционирование“. ;;/upload/photo/67_84_636.jpg;/upload/photo/67_84_636.jpg
BoneTrust;трансферы;;20546;280-103400 Cone Plus;280-103400-cone-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер по технологии „Pепозиционирование“. ;;/upload/photo/67_50_553.jpg;/upload/photo/67_50_553.jpg
BoneTrust;трансферы;;20545;280-103000 Cone Plus;280-103000-cone-plus;Имплантология;BONETRUST;Германия;Слепочный трансфер по технологии „Pепозиционирование“. ;;/upload/photo/67_76_835.jpg;/upload/photo/67_76_835.jpg
BoneTrust Mini;инструменты;;20575;191-001300 MINI;191-001300-mini;Имплантология;BONETRUST;Германия;Сверло для предварительного сверления 1,3 мм ;;/upload/photo/rmt492349266273713751.jpg;/upload/photo/rmt492349266273713751.jpg
BoneTrust Mini;инструменты;;20574;190-101209 MINI;190-101209-mini;Имплантология;BONETRUST;Германия;Отвертка шестигранная 0,9 мм ;;/upload/photo/rmt1536872999778978588.jpg;/upload/photo/rmt1536872999778978588.jpg
BoneTrust Mini;инструменты;;20572;190-101250 mini;190-101250-mini;Имплантология;BONETRUST;Германия;Имплантоввод, инструмент для установки колена/переходника;;/upload/photo/prothetiktray_instrumente_460x3803.jpg;/upload/photo/prothetiktray_instrumente_460x3803.jpg
